date,close,open,highest,lowest,volume,rate,_index
2022-08-30,11970.79,12013.92,12039.19,11905,11.96B,-0.39%,sz
2022-08-29,12018.16,11911.17,12044.52,11890.49,11.47B,-0.34%,sz
2022-08-26,12059.71,12142.05,12210.01,12039.74,12.11B,-0.37%,sz
2022-08-25,12104.03,12130.76,12159.8,11949.76,13.17B,0.06%,sz
2022-08-24,12096.39,12484.44,12491.17,12082.44,15.63B,-2.88%,sz
2022-08-23,12455.15,12481.24,12525.01,12405.58,12.81B,-0.40%,sz
2022-08-22,12505.68,12320.88,12509.91,12291.82,14.05B,1.19%,sz
2022-08-19,12358.54,12504.48,12521.76,12358.54,15.21B,-1.27%,sz
2022-08-18,12517.32,12557.34,12576.62,12496.79,14.02B,-0.62%,sz
2022-08-17,12595.46,12481.71,12611.49,12391.45,15.45B,1.01%,sz
2022-08-16,12470.11,12470.65,12553.69,12441.96,13.30B,0.08%,sz
2022-08-15,12460.22,12392.5,12531.77,12386.16,13.21B,0.33%,sz
2022-08-12,12419.39,12453.4,12493.78,12417.49,14.06B,-0.44%,sz
2022-08-11,12474.03,12287.8,12475.17,12231.08,15.20B,2.05%,sz
2022-08-10,12223.51,12302.57,12347.15,12166.23,11.82B,-0.87%,sz
2022-08-09,12331.09,12277.44,12333.38,12235.83,11.68B,0.24%,sz
2022-08-08,12302.15,12239.87,12304.23,12219.02,12.12B,0.27%,sz
2022-08-05,12269.21,12088.65,12275.96,12051.4,13.38B,1.69%,sz
2022-08-04,12065.22,12055.35,12103.38,11926.51,11.37B,0.69%,sz
2022-08-03,11982.26,12148.24,12294.88,11946.46,15.14B,-1.14%,sz
2022-08-02,12120.02,12260.45,12273.37,12008.17,18.23B,-2.37%,sz
2022-08-01,12413.87,12243.33,12420.23,12158.85,13.39B,1.20%,sz
2022-07-29,12266.92,12439.41,12460.19,12245.21,14.48B,-1.30%,sz
2022-07-28,12428.72,12467.76,12550.9,12407.07,15.19B,0.23%,sz
2022-07-27,12399.69,12383.05,12439.22,12331.7,11.96B,-0.07%,sz
2022-07-26,12408.56,12308.74,12453.11,12266.84,11.48B,0.95%,sz
2022-07-25,12291.59,12386.55,12414.07,12251.08,12.56B,-0.83%,sz
2022-07-22,12394.02,12501.34,12553.27,12289.2,13.00B,-0.49%,sz
2022-07-21,12455.19,12543.58,12601,12455.19,14.72B,-0.94%,sz
2022-07-20,12573.12,12551.43,12625.63,12518.42,13.63B,0.63%,sz
2022-07-19,12494.77,12524.51,12569.95,12402.11,13.73B,-0.30%,sz
2022-07-18,12532.65,12456.22,12559.07,12304.12,14.95B,0.98%,sz
2022-07-15,12411.01,12557.15,12687.67,12411.01,16.03B,-1.52%,sz
2022-07-14,12602.78,12479.22,12695.2,12452.13,14.26B,0.75%,sz
2022-07-13,12508.89,12441.72,12562.95,12323.2,14.06B,0.56%,sz
2022-07-12,12439.27,12616.84,12657.49,12396.91,13.76B,-1.41%,sz
2022-07-11,12617.23,12798.42,12798.42,12514.98,14.70B,-1.87%,sz
2022-07-08,12857.13,12998.56,13034.46,12848.63,14.74B,-0.61%,sz
2022-07-07,12935.85,12826.09,12962.99,12732.7,15.62B,0.97%,sz
2022-07-06,12811.33,12935.42,12997.41,12700.48,16.16B,-1.25%,sz
2022-07-05,12973.11,13057.24,13121.39,12798.01,17.14B,-0.41%,sz
2022-07-04,13026.25,12813.49,13026.25,12751.08,15.83B,1.29%,sz
2022-07-01,12860.36,12899.47,12941.06,12805.73,14.79B,-0.28%,sz
2022-06-30,12896.2,12710.25,12970.65,12710.25,16.43B,1.57%,sz
2022-06-29,12696.5,12930.43,12998.63,12682.93,19.58B,-2.20%,sz
2022-06-28,12982.69,12823.65,13001.54,12718.25,17.46B,1.23%,sz
2022-06-27,12825.57,12742.55,12911.24,12742.55,17.04B,1.10%,sz
2022-06-24,12686.03,12553.56,12690.54,12516.71,16.05B,1.37%,sz
2022-06-23,12514.73,12273.38,12514.73,12177.25,15.99B,2.19%,sz
2022-06-22,12246.55,12437.69,12445.16,12240.78,14.97B,-1.43%,sz
2022-06-21,12423.86,12477.73,12542.71,12299.95,16.46B,-0.51%,sz
2022-06-20,12487.13,12405.12,12587.95,12372.07,17.00B,1.27%,sz
2022-06-17,12331.14,12045.84,12355.34,12036.27,16.62B,1.48%,sz
2022-06-16,12150.96,12146.85,12274.18,12101.49,18.95B,0.11%,sz
2022-06-15,12137.76,12052.74,12356.31,12038.8,22.64B,0.95%,sz
2022-06-14,12023.79,11854.17,12028.14,11644.35,17.37B,0.20%,sz
2022-06-13,11999.31,11922.56,12056.53,11881.08,16.25B,-0.30%,sz
2022-06-10,12035.15,11733.35,12039.47,11724.24,16.26B,1.90%,sz
2022-06-09,11810.58,12002.81,12006.02,11761.21,14.66B,-1.85%,sz
2022-06-08,12033.26,11947.75,12040.35,11815.29,15.72B,0.82%,sz
2022-06-07,11935.57,11937.28,12004.58,11857.45,14.72B,-0.02%,sz
2022-06-06,11938.12,11636.68,11941.17,11602.4,16.69B,2.66%,sz
2022-06-02,11628.31,11492.97,11637.53,11470.89,12.87B,0.67%,sz
2022-06-01,11551.27,11507.49,11592.47,11467.86,12.89B,0.21%,sz
2022-05-31,11527.62,11313.41,11543.18,11241.03,14.31B,1.92%,sz
2022-05-30,11310.28,11248.51,11327.05,11185.95,11.27B,1.04%,sz
2022-05-27,11193.59,11290,11379.93,11126.75,11.78B,-0.12%,sz
2022-05-26,11206.82,11149.3,11276.2,10984.75,13.04B,0.57%,sz
2022-05-25,11143.18,11062.63,11143.97,11009.73,11.16B,0.70%,sz
2022-05-24,11065.92,11429.93,11429.93,11065.92,15.16B,-3.34%,sz
2022-05-23,11447.95,11468.81,11475.18,11343.21,13.95B,-0.06%,sz
2022-05-20,11454.53,11311.81,11454.53,11292.14,15.50B,1.82%,sz
2022-05-19,11250.06,11035.96,11250.06,11019.08,12.61B,0.37%,sz
2022-05-18,11208.08,11249.28,11300.22,11151.22,11.61B,-0.20%,sz
2022-05-17,11230.16,11095.4,11230.74,11059.83,11.53B,1.23%,sz
2022-05-16,11093.37,11251.27,11296,11067.06,12.66B,-0.60%,sz
2022-05-13,11159.79,11167.59,11204.54,11044.46,11.75B,0.59%,sz
2022-05-12,11094.87,11029.34,11173.02,11006.32,12.24B,-0.13%,sz
2022-05-11,11109.48,10921.03,11334.76,10917.1,17.10B,1.80%,sz
2022-05-10,10912.74,10601.4,10938.58,10560.78,13.80B,1.37%,sz
2022-05-09,10765.63,10743.03,10867.61,10698.67,10.63B,-0.41%,sz
2022-05-06,10809.88,10775.31,10913.69,10748.87,12.60B,-2.14%,sz
2022-05-05,11046.38,10928.68,11146.02,10897.26,14.74B,0.23%,sz
2022-04-29,11021.44,10719.45,11029.94,10631.14,16.74B,3.69%,sz
2022-04-28,10628.92,10607.79,10743.17,10498.66,14.18B,-0.23%,sz
2022-04-27,10652.9,10090.98,10652.93,10087.53,16.51B,4.37%,sz
2022-04-26,10206.64,10401.99,10548.96,10181.17,15.14B,-1.66%,sz
2022-04-25,10379.28,10840.36,10866.64,10379.06,15.98B,-6.08%,sz
2022-04-22,11051.7,11016.68,11151.66,10896.92,12.21B,-0.29%,sz
2022-04-21,11084.28,11328.71,11429.78,11038.38,13.68B,-2.70%,sz
2022-04-20,11392.23,11619.74,11641.45,11360.08,12.83B,-2.07%,sz
2022-04-19,11633.32,11691.76,11771.55,11584.24,12.01B,-0.50%,sz
2022-04-18,11691.47,11557.52,11710.84,11459.84,12.25B,0.37%,sz
2022-04-15,11648.57,11626.05,11737.79,11552.78,14.35B,-0.56%,sz
2022-04-14,11714.62,11662.59,11787.12,11587.87,13.24B,1.27%,sz
2022-04-13,11568.17,11669.08,11744.25,11568.17,13.45B,-1.60%,sz
2022-04-12,11756.38,11523.28,11756.38,11439.59,14.44B,2.05%,sz
2022-04-11,11520.21,11876.18,11876.18,11482.73,14.73B,-3.67%,sz
2022-04-08,11959.27,11988.05,12001.59,11799.02,14.75B,-0.11%,sz
2022-04-07,11972.02,12101.37,12205.1,11971.33,14.99B,-1.65%,sz
2022-04-06,12172.91,12220.78,12238.02,12091.98,15.40B,-0.45%,sz
2022-04-01,12227.93,12040.01,12275.08,12009.21,14.18B,0.91%,sz
2022-03-31,12118.25,12208.99,12220.06,12090.29,14.69B,-1.19%,sz
2022-03-30,12263.8,11969.36,12263.8,11961.06,14.95B,3.10%,sz
2022-03-29,11895.08,11983.54,12050.85,11857.37,11.99B,-0.46%,sz
2022-03-28,11949.94,11969,12053.2,11835.33,12.19B,-1.02%,sz
2022-03-25,12072.73,12315.35,12330.95,12072.73,12.15B,-1.89%,sz
2022-03-24,12305.5,12339.14,12384.78,12188.58,12.53B,-0.83%,sz
2022-03-23,12408.65,12373.51,12436.21,12291.37,12.59B,0.73%,sz
2022-03-22,12318.78,12350.73,12410.47,12269.17,13.20B,-0.49%,sz
2022-03-21,12379.64,12385.87,12469.98,12257.67,14.57B,0.41%,sz
2022-03-18,12328.65,12222.22,12368.59,12141.75,13.77B,0.31%,sz
2022-03-17,12289.97,12228.84,12497.86,12218.17,17.36B,2.41%,sz
2022-03-16,12000.96,11765.31,12034.46,11331.23,17.35B,4.02%,sz
2022-03-15,11537.24,11948.63,12086.04,11537.24,17.13B,-4.36%,sz
2022-03-14,12063.63,12315.77,12389.41,12063.63,12.89B,-3.08%,sz
2022-03-11,12447.37,12181.48,12464.5,12043.38,14.16B,0.62%,sz
2022-03-10,12370.95,12421.76,12486.91,12331.5,14.40B,2.18%,sz
2022-03-09,12107.17,12282.15,12337.77,11598.39,17.67B,-1.12%,sz
2022-03-08,12244.5,12594.59,12653.46,12178.18,16.16B,-2.62%,sz
2022-03-07,12573.43,12930.73,12930.73,12523.45,14.52B,-3.43%,sz
2022-03-04,13020.46,13089.42,13204.24,12972.24,13.74B,-1.37%,sz
2022-03-03,13201.82,13397.97,13407.04,13187.74,14.04B,-1.09%,sz
2022-03-02,13346.96,13412.9,13412.9,13267.55,11.74B,-1.05%,sz
2022-03-01,13488.64,13493.28,13517.25,13393.85,12.58B,0.24%,sz
2022-02-28,13455.73,13397.93,13457.61,13279.32,12.46B,0.32%,sz
2022-02-25,13412.92,13383.24,13540.99,13383.24,13.68B,1.21%,sz
2022-02-24,13252.24,13459.01,13538.71,13093.97,19.29B,-2.20%,sz
2022-02-23,13549.99,13319.87,13553.27,13319.87,13.70B,1.90%,sz
2022-02-22,13297.11,13384.03,13384.03,13216.63,13.72B,-1.29%,sz
2022-02-21,13471.16,13464.85,13503.09,13404.73,13.46B,0.09%,sz
2022-02-18,13459.68,13334.9,13460.21,13316.47,11.57B,0.27%,sz
2022-02-17,13422.9,13360.46,13490.86,13322.69,11.44B,0.35%,sz
2022-02-16,13376.36,13403.64,13446.06,13339.8,10.14B,0.23%,sz
2022-02-15,13345.63,13143.1,13346.67,13138.44,10.98B,1.69%,sz
2022-02-14,13123.21,13140.35,13280.08,13049.45,13.05B,-0.76%,sz
2022-02-11,13224.38,13360.4,13452.72,13206.63,14.83B,-1.55%,sz
2022-02-10,13432.07,13537.31,13537.31,13339.5,13.93B,-0.73%,sz
2022-02-09,13531.31,13321.81,13541.87,13283.2,14.69B,1.55%,sz
2022-02-08,13325.41,13432.08,13432.33,13051.8,13.34B,-0.98%,sz
2022-02-07,13456.65,13558.94,13632.45,13412.2,12.83B,0.96%,sz
2023-01-31,21842.33,22190.27,22284.32,21631.55,3.30B,-1.03%,hk
2023-01-30,22069.73,22579.88,22623.81,21992.51,3.80B,-2.73%,hk
2023-01-27,22688.9,22614.92,22700.85,22483.78,2.01B,0.54%,hk
2023-01-26,22566.78,22386.37,22566.78,22329.07,2.46B,2.37%,hk
2023-01-20,22044.65,21812.46,22051.77,21754.35,1.96B,1.82%,hk
2023-01-19,21650.98,21452.26,21754.08,21383.03,1.66B,-0.12%,hk
2023-01-18,21678,21514.8,21691.67,21422.19,2.49B,0.47%,hk
2023-01-17,21577.64,21678.05,21797.62,21417.25,2.31B,-0.78%,hk
2023-01-16,21746.72,21818.65,21947.55,21572.51,2.56B,0.04%,hk
2023-01-13,21738.66,21605.07,21770.08,21474.98,2.46B,1.04%,hk
2023-01-12,21514.1,21599.82,21698.94,21223.84,2.83B,0.36%,hk
2023-01-11,21436.05,21463.82,21686.3,21327.41,2.97B,0.49%,hk
2023-01-10,21331.46,21370.42,21395.42,21187.73,2.54B,-0.27%,hk
2023-01-09,21388.34,21295.94,21470.69,21216.92,2.70B,1.89%,hk
2023-01-06,20991.64,21220.89,21282.71,20862.77,2.75B,-0.29%,hk
2023-01-05,21052.17,21295.87,21396.09,20962.4,2.88B,1.25%,hk
2023-01-04,20793.11,20319.98,20793.11,20233.39,3.02B,3.22%,hk
2023-01-03,20145.29,19570.43,20212.55,19303.73,2.29B,1.84%,hk
2022-12-30,19781.41,20030.85,20073.92,19781.41,1.75B,0.20%,hk
2022-12-29,19741.14,19648.4,19764.52,19539.84,1.99B,-0.79%,hk
2022-12-28,19898.91,19787.94,20099.77,19787.94,2.82B,1.56%,hk
2022-12-23,19593.06,19382.23,19686.77,19380.47,1.36B,-0.44%,hk
2022-12-22,19679.22,19537.45,19735,19475.68,1.94B,2.71%,hk
2022-12-21,19160.49,19190.91,19255.74,19063.3,1.35B,0.34%,hk
2022-12-20,19094.8,19156.94,19283.14,18885.2,1.94B,-1.33%,hk
2022-12-19,19352.81,19472.21,19786.29,19255.95,2.24B,-0.50%,hk
2022-12-16,19450.67,19343.7,19621.13,19130.53,2.88B,0.42%,hk
2022-12-15,19368.59,19612.67,19675.68,19233.86,2.24B,-1.55%,hk
2022-12-14,19673.45,19775.33,19859.75,19528.71,2.76B,0.39%,hk
2022-12-13,19596.2,19458.02,19707.75,19382.3,2.58B,0.68%,hk
2022-12-12,19463.63,19594.52,19718.08,19366.22,3.12B,-2.20%,hk
2022-12-09,19900.87,19484.23,19926.48,19404.5,4.02B,2.32%,hk
2022-12-08,19450.23,18965.05,19521.6,18965.05,2.86B,3.38%,hk
2022-12-07,18814.82,19380.8,19737.31,18799.81,5.31B,-3.22%,hk
2022-12-06,19441.18,19211.7,19569.67,19202.87,3.55B,-0.40%,hk
2022-12-05,19518.29,19221.68,19539.6,19035.14,4.89B,4.51%,hk
2022-12-02,18675.35,18785.28,18841.22,18530.82,3.76B,-0.33%,hk
2022-12-01,18736.44,19058.9,19237.45,18679.35,4.26B,0.75%,hk
2022-11-30,18597.23,18141.56,18645.35,18052.32,5.36B,2.16%,hk
2022-11-29,18204.68,17558.6,18204.68,17536.45,4.27B,5.24%,hk
2022-11-28,17297.94,17000.23,17364.21,16833.68,2.80B,-1.57%,hk
2022-11-25,17573.58,17673.2,17673.2,17412.04,3.18B,-0.49%,hk
2022-11-24,17660.9,17684.53,17759.24,17517.12,2.91B,0.78%,hk
2022-11-23,17523.81,17460.9,17640.84,17375.96,2.42B,0.57%,hk
2022-11-22,17424.41,17625.19,17751.93,17287.6,3.02B,-1.31%,hk
2022-11-21,17655.91,17654.15,17746.34,17389.45,2.23B,-1.87%,hk
2022-11-18,17992.54,18316.36,18378.06,17910.19,2.79B,-0.29%,hk
2022-11-17,18045.66,18071.6,18220.81,17711.84,2.93B,-1.15%,hk
2022-11-16,18256.48,18169.21,18414.09,18031.87,3.92B,-0.47%,hk
2022-11-15,18343.12,17665.8,18356.78,17552.3,4.90B,4.11%,hk
2022-11-14,17619.71,17999.26,18011.64,17518.88,5.55B,1.70%,hk
2022-11-11,17325.66,17120.05,17368.04,16829,5.11B,7.74%,hk
2022-11-10,16081.04,16138.22,16138.22,15945.2,2.20B,-1.70%,hk
2022-11-09,16358.52,16552.8,16730.2,16213.03,3.27B,-1.20%,hk
2022-11-08,16557.31,16640.6,16719.01,16429.81,2.07B,-0.23%,hk
2022-11-07,16595.91,16031.79,16821.89,15980.85,3.23B,2.69%,hk
2022-11-04,16161.14,15442.76,16513.16,15442.76,3.95B,5.36%,hk
2022-11-03,15339.49,15477.74,15623.18,15301.67,2.54B,-3.08%,hk
2022-11-02,15827.17,15389.55,15867.24,15276.76,2.77B,2.41%,hk
2022-11-01,15455.27,14859.92,15632.85,14859.92,3.79B,5.23%,hk
2022-10-31,14687.02,14830.69,15113.15,14597.31,4.18B,-1.18%,hk
2022-10-28,14863.06,15424.94,15441.99,14770.09,3.05B,-3.66%,hk
2022-10-27,15427.94,15721.27,15833.28,15410.97,2.53B,0.72%,hk
2022-10-26,15317.67,15096.32,15584.06,15041.4,2.72B,1.00%,hk
2022-10-25,15165.59,15242.1,15435.37,14947.39,3.28B,-0.10%,hk
2022-10-24,15180.69,15894.75,15993.88,15082.84,3.60B,-6.36%,hk
2022-10-21,16211.12,16331.11,16359.04,16137.18,2.05B,-0.42%,hk
2022-10-20,16280.22,16230.79,16452.97,16010.72,2.30B,-1.40%,hk
2022-10-19,16511.28,16805.91,16923.12,16508.37,1.71B,-2.38%,hk
2022-10-18,16914.58,16860.2,16914.58,16558.41,1.97B,1.82%,hk
2022-10-17,16612.9,16479.74,16754.52,16308.95,2.06B,0.15%,hk
2022-10-14,16587.69,16671.68,17028.68,16535.37,2.32B,1.21%,hk
2022-10-13,16389.11,16700.65,16736.59,16389.11,2.24B,-1.87%,hk
2022-10-12,16701.03,16758.27,17040.7,16438.6,2.41B,-0.78%,hk
2022-10-11,16832.36,17194.73,17206.51,16789.97,1.80B,-2.23%,hk
2022-10-10,17216.66,17449.36,17449.36,17174.61,1.77B,-2.95%,hk
2022-10-07,17740.05,17851.62,17881.87,17717.73,1.13B,-1.51%,hk
2022-10-06,18012.15,18100.48,18143.85,17958.14,1.08B,-0.42%,hk
2022-10-05,18087.97,17811.97,18164.2,17682.85,2.26B,5.90%,hk
2022-10-03,17079.51,17050.25,17252.11,16906.96,1.36B,-0.83%,hk
2022-09-30,17222.83,17165.93,17344.81,17016.28,2.11B,0.33%,hk
2022-09-29,17165.87,17570.17,17629.67,17046.83,2.53B,-0.49%,hk
2022-09-28,17250.88,17703.39,17703.39,17184.54,2.95B,-3.41%,hk
2022-09-27,17860.31,17838.65,17904.21,17648.42,1.90B,0.03%,hk
2022-09-26,17855.14,17781.87,18077.64,17727.4,2.56B,-0.44%,hk
2022-09-23,17933.27,18055.59,18165.95,17926.29,1.78B,-1.18%,hk
2022-09-22,18147.95,18080.93,18195.09,17965.33,1.73B,-1.61%,hk
2022-09-21,18444.62,18638.85,18638.85,18434.65,1.63B,-1.79%,hk
2022-09-20,18781.42,18700.68,18861.47,18685.46,1.48B,1.16%,hk
2022-09-19,18565.97,18695.35,18697.09,18494.54,1.75B,-1.04%,hk
2022-09-16,18761.69,18732.44,18905.28,18678.22,2.79B,-0.89%,hk
2022-09-15,18930.38,18833.9,19013.03,18833.9,1.80B,0.44%,hk
2022-09-14,18847.1,18933.3,18989.22,18797.79,1.73B,-2.48%,hk
2022-09-13,19326.86,19404.64,19492.06,19296.25,1.79B,-0.18%,hk
2022-09-09,19362.25,18893.65,19417.56,18893.65,1.99B,2.69%,hk
2022-09-08,18854.62,19043.84,19075.74,18803.76,1.72B,-1.00%,hk
2022-09-07,19044.3,18915.87,19068.9,18818.78,1.84B,-0.83%,hk
2022-09-06,19202.73,19261.7,19358.02,19107.6,1.72B,-0.12%,hk
2022-09-05,19225.7,19299.09,19299.09,19064.79,2.18B,-1.16%,hk
2022-09-02,19452.09,19572.47,19630.8,19342.49,2.10B,-0.74%,hk
2022-09-01,19597.31,19761.72,19839.51,19532.86,2.00B,-1.79%,hk
2022-08-31,19954.39,19589.85,20173.02,19564.84,2.78B,0.03%,hk
2022-08-30,19949.03,20062.73,20062.73,19645.57,1.66B,-0.37%,hk
2022-08-29,20023.22,19960.29,20073.94,19889.67,1.60B,-0.73%,hk
2022-08-26,20170.04,20138.69,20185.15,20050.97,1.87B,1.01%,hk
2022-08-25,19968.38,19418.46,19990.31,19418.46,1.68B,3.63%,hk
2022-08-24,19268.74,19542.24,19542.24,19189.54,2.00B,-1.20%,hk
2022-08-23,19503.25,19644.23,19701.55,19377.09,1.85B,-0.78%,hk
2022-08-22,19656.98,19572.42,19825.93,19564.19,1.60B,-0.59%,hk
2022-08-19,19773.03,19656.8,19898.18,19656.8,1.40B,0.05%,hk
2022-08-18,19763.91,19991.94,19991.94,19675.46,1.59B,-0.80%,hk
2022-08-17,19922.45,19995.77,20069.85,19800.58,1.41B,0.46%,hk
2022-08-16,19830.52,20107.14,20173.4,19662.61,1.95B,-1.05%,hk
2022-08-15,20040.86,20038.48,20260.66,19984.04,1.39B,-0.67%,hk
2022-08-12,20175.62,20158.29,20208.02,20011.38,1.57B,0.46%,hk
2022-08-11,20082.43,19840.57,20082.43,19789.96,1.60B,2.40%,hk
2022-08-10,19610.84,19956.51,19956.51,19469.11,1.73B,-1.96%,hk
2022-08-09,20003.44,20039.3,20250.87,19856.23,1.50B,-0.21%,hk
2022-08-08,20045.77,20065.35,20171.89,19954.04,1.38B,-0.77%,hk
2022-08-05,20201.94,20283.59,20283.59,20096.54,1.64B,0.14%,hk
2022-08-04,20174.04,20011.25,20216.58,19995.46,1.92B,2.06%,hk
2022-08-03,19767.09,19865.69,19921.91,19685.48,1.79B,0.40%,hk
2022-08-02,19689.21,19943.16,19943.16,19515.54,2.29B,-2.36%,hk
2022-08-01,20165.84,20026.6,20251.43,19883.92,1.97B,0.05%,hk
2022-07-29,20156.51,20647.45,20647.45,20050.05,2.18B,-2.26%,hk
2022-07-28,20622.68,20705.46,20772.63,20533.42,1.97B,-0.23%,hk
2022-07-27,20670.04,20684.48,20770.1,20572.42,1.73B,-1.13%,hk
2022-07-26,20905.88,20676.68,20952.45,20631.82,1.70B,1.67%,hk
2022-07-25,20562.94,20516.34,20595.09,20353.68,1.38B,-0.22%,hk
2022-07-22,20609.14,20717.47,20788.46,20513.8,1.33B,0.17%,hk
2022-07-21,20574.63,20811.6,20827.61,20527.35,1.76B,-1.51%,hk
2022-07-20,20890.22,20968.42,21111.78,20884.92,1.41B,1.11%,hk
2022-07-19,20661.06,20719.2,20758.71,20549.44,1.29B,-0.89%,hk
2022-07-18,20846.18,20479.58,20866.33,20294.14,2.05B,2.70%,hk
2022-07-15,20297.72,20522.11,20656.96,20215.97,2.53B,-2.19%,hk
2022-07-14,20751.21,20818.27,20888.8,20554.15,2.37B,-0.22%,hk
2022-07-13,20797.95,20911.53,21040.34,20751.48,2.06B,-0.22%,hk
2022-07-12,20844.74,20905.07,21084.09,20779.59,1.75B,-1.32%,hk
2022-07-11,21124.2,21470.77,21470.77,21001.63,1.69B,-2.77%,hk
2022-07-08,21725.78,21961.75,21961.75,21614.65,1.57B,0.38%,hk
2022-07-07,21643.58,21352.7,21643.58,21200.93,1.74B,0.26%,hk
2022-07-06,21586.66,21777.64,21833.4,21286.66,2.89B,-1.22%,hk
2022-07-05,21853.07,22053.16,22198.51,21799.19,2.14B,0.10%,hk
2022-07-04,21830.35,21690.68,21886.35,21458.63,2.20B,-0.13%,hk
2022-06-30,21859.79,21917.45,22111.91,21719.17,2.82B,-0.62%,hk
2022-06-29,21996.89,22125.61,22289.07,21844.05,2.83B,-1.88%,hk
2022-06-28,22418.97,22144.63,22449.31,21952.44,2.87B,0.85%,hk
2022-06-27,22229.52,21976.8,22414.43,21976.8,2.99B,2.35%,hk
2022-06-24,21719.06,21450.68,21762.67,21408.66,2.41B,2.09%,hk
2022-06-23,21273.87,21157.58,21443.59,21010.89,2.01B,1.26%,hk
2022-06-22,21008.34,21469.74,21519.58,21008.34,2.47B,-2.56%,hk
2022-06-21,21559.59,21264.98,21564.87,21175.95,2.13B,1.87%,hk
2022-06-20,21163.91,20948.8,21175.98,20839.02,2.09B,0.42%,hk
2022-06-17,21075,20716.74,21145.94,20697.17,3.10B,1.10%,hk
2022-06-16,20845.43,21515.64,21545.84,20697.41,2.34B,-2.17%,hk
2022-06-15,21308.21,21111.32,21431.07,21111.32,2.30B,1.14%,hk
2022-06-14,21067.99,20783.54,21175.01,20717.64,1.97B,0.00%,hk
2022-06-13,21067.58,21162.53,21320.15,20993.76,2.61B,-3.39%,hk
2022-06-10,21806.18,21522.5,21935.01,21487.91,2.69B,-0.29%,hk
2022-06-09,21869.05,22121.53,22142.82,21737.94,2.54B,-0.66%,hk
2022-06-08,22014.59,21788.89,22064.12,21734.49,2.94B,2.24%,hk
2022-06-07,21531.67,21577.48,21744.46,21394.59,2.15B,-0.56%,hk
2022-06-06,21653.9,21282.51,21691.92,21030.07,2.24B,2.71%,hk
2022-06-02,21082.13,21057.04,21115.78,20884.16,1.82B,-1.00%,hk
2022-06-01,21294.94,21407.79,21411.95,21154.04,2.07B,-0.56%,hk
2022-05-31,21415.2,21106.41,21415.2,21029.72,3.92B,1.38%,hk
2022-05-30,21123.93,20933.5,21169.08,20885.02,2.61B,2.06%,hk
2022-05-27,20697.36,20646.06,20779.75,20494.15,2.57B,2.89%,hk
2022-05-26,20116.2,20272.22,20272.22,19890.76,1.86B,-0.27%,hk
2022-05-25,20171.27,20115.56,20370.74,20067.98,2.10B,0.29%,hk
2022-05-24,20112.1,20420.14,20509.62,19989.62,1.83B,-1.75%,hk
2022-05-23,20470.06,20608.65,20642.76,20303.55,1.70B,-1.19%,hk
2022-05-20,20717.24,20470.95,20794.13,20408.68,2.17B,2.96%,hk
2022-05-19,20120.68,20146.96,20277.94,19924.87,2.12B,-2.54%,hk
2022-05-18,20644.28,20674.23,20711.93,20389.61,1.95B,0.20%,hk
2022-05-17,20602.52,20193.6,20626.42,20169.24,2.21B,3.27%,hk
2022-05-16,19950.21,20131.53,20173.22,19764.96,1.80B,0.26%,hk
2022-05-13,19898.77,19615.99,19925.44,19608.26,2.08B,2.68%,hk
2022-05-12,19380.34,19556.89,19731.27,19342.89,2.27B,-2.24%,hk
2022-05-11,19824.57,19511.8,20083.49,19474.03,1.96B,0.97%,hk
